w,rer_dt_sa,pi,pia,x,q,y,r
-0.014031440786008188,-0.001864984517121935,-0.0012938353491884769,1.2310007515559107e-5,0.8827458972298339,0.005397889440908672,-0.005278012222827334,0.037587999999999996
-0.011754146653714034,0.005258414522615985,0.0035772676663423653,0.00467851853274226,0.975561117926924,0.017551734500065995,-0.004251915645521998,0.036975
-0.00819787114972307,0.0060586212142773495,0.004213754091119348,0.004860981389765762,0.953677445951853,0.006920986535695947,-2.9000995250306094e-4,0.035292
-0.004577666192428317,-0.0016047698858509157,0.0015457036843997685,0.002286689693434596,0.9837417612616051,-0.033165468775221765,-0.0058953105816600005,0.036415
0.007185203762538062,7.728779673406947e-4,0.0023777998085909857,0.004351469586918455,0.9216418396094279,-0.017828996980131663,-0.013359483541402772,0.037956
0.007613041724241022,8.433817291131368e-4,0.00246404549666579,0.006671334246173721,1.00824139464302,0.00586859710611593,-0.010867726736327223,0.033439
-0.008368017373531877,0.009395306515005121,0.0025542291094460268,0.004452270264196478,0.929486278122007,-0.02413054011173924,-0.009286651019713378,0.034305
-5.038634058978919e-4,0.0024649852533611735,0.003937422581952177,0.003906598754462642,0.959130251883206,-0.051560105446602895,-0.004694292900762173,0.033527
-0.00155385824409425,0.009933759904170964,0.00314831657366188,0.0030904384075318703,0.9152634988535879,2.0455890934182355e-4,0.016471147841506443,0.035151
-0.0011105603819198673,0.020278834028047785,0.005324342330053078,0.004275172166498642,0.983550257326102,-0.009213234421440598,-0.021144304077120545,0.034798
0.01931660706141943,0.012911953066789961,0.004095677015930832,0.0030817189529255273,1.10175477210553,0.025813864738202817,-0.007363502812042912,0.034243
0.015482628587630262,0.008109058885332672,0.003063201927600012,3.414348597150507e-4,1.0374050490267102,0.031738507053623945,-0.003569737582496317,0.034638
-0.00324768659887098,1.3731360200911285e-4,0.0034373656710320333,0.004990704608881735,1.05878506649945,-0.02770206887658133,-0.010238955058026501,0.036141
-7.583498344220854e-4,-0.018179973120462985,0.002253388214923824,0.001978026495003782,1.01458315641888,0.14065364095120553,-0.00425411320065742,0.036608999999999996
-0.002031330238703291,-0.006681230031250888,0.0016924682949239767,0.0011292360197385776,1.07291633034107,0.005409344851545675,0.001929125019647431,0.03521
0.007418106054609754,0.00443682855347761,0.006599375900711024,0.013176056996988095,1.11850170989785,-0.06693752200329259,8.808286657907174e-4,0.035
0.03191282649932048,0.007805850680178067,0.0044555665729069105,0.005169200695545051,1.15004343184947,0.00530254740920298,0.0154458649056029,0.03765
